State,County,City,Date,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,2/8/2009,17.958333,0.0265,3.25,0.266318
Massachusetts,Suffolk,Boston,2/9/2009,22,0.021708,4.309091,0.252125
Massachusetts,Suffolk,Boston,2/10/2009,31.125,0.011292,5.5875,0.4255
Massachusetts,Suffolk,Boston,2/11/2009,31.909091,0.015542,5.6625,0.527391
Massachusetts,Suffolk,Boston,2/12/2009,15.5,0.01975,1.4,0.250542
Massachusetts,Suffolk,Boston,2/13/2009,17.375,0.0265,1.558333,0.215917
Massachusetts,Suffolk,Boston,2/14/2009,18.863636,0.025417,1.922727,0.237174
Massachusetts,Suffolk,Boston,2/15/2009,14.041667,0.027458,2.536364,0.2035
Massachusetts,Suffolk,Boston,2/16/2009,16.916667,0.022667,3.445833,0.262625
Massachusetts,Suffolk,Boston,2/17/2009,20.75,0.015292,3.858333,0.338609
Massachusetts,Suffolk,Boston,2/18/2009,24.375,0.02175,4.527273,0.425174
Massachusetts,Suffolk,Boston,2/19/2009,25,0.015292,2.420833,0.355042
Massachusetts,Suffolk,Boston,2/20/2009,15.272727,0.025333,1.720833,0.244957
Massachusetts,Suffolk,Boston,2/21/2009,20.958333,0.021333,2.281818,0.297708
Massachusetts,Suffolk,Boston,2/22/2009,25.333333,0.018208,2.9375,0.340318
Massachusetts,Suffolk,Boston,2/23/2009,16.863636,0.023875,1.920833,0.243391
Massachusetts,Suffolk,Boston,2/24/2009,21,0.023625,2.1,0.225542
Massachusetts,Suffolk,Boston,2/25/2009,26.791667,0.014,4.408333,0.360583
Massachusetts,Suffolk,Boston,2/26/2009,27.590909,0.02175,3.7875,0.36187
Massachusetts,Suffolk,Boston,2/27/2009,14.875,0.034042,1.522727,0.271708
Massachusetts,Suffolk,Boston,2/28/2009,11.875,0.027458,1.818182,0.237292
Massachusetts,Suffolk,Boston,3/1/2009,13.863636,0.026667,1.929167,0.237087
Massachusetts,Suffolk,Boston,3/2/2009,15.208333,0.024833,1.945455,0.247727
Massachusetts,Suffolk,Boston,3/3/2009,20,0.024042,2.645833,0.253667
Massachusetts,Suffolk,Boston,3/4/2009,27.818182,0.020708,3.795455,0.30913
Massachusetts,Suffolk,Boston,3/5/2009,29.166667,0.023917,4.054545,0.367333
Massachusetts,Suffolk,Boston,3/6/2009,22,0.032458,3.654167,0.32475
Massachusetts,Suffolk,Boston,3/7/2009,29,0.025208,3.022727,0.440435
Massachusetts,Suffolk,Boston,3/8/2009,12.916667,0.03675,2.025,0.237136
Massachusetts,Suffolk,Boston,3/9/2009,18.521739,0.019875,0.808333,0.276833
Massachusetts,Suffolk,Boston,3/10/2009,23.272727,0.023792,4.140909,0.3464
Massachusetts,Suffolk,Boston,3/11/2009,18.375,0.027125,1.066667,0.296333
Massachusetts,Suffolk,Boston,3/12/2009,17.458333,0.028292,1.458333,0.230292
Massachusetts,Suffolk,Boston,3/13/2009,15.818182,0.026958,3.813636,0.274435
Massachusetts,Suffolk,Boston,3/14/2009,21.333333,0.022792,3.636364,0.315625
Massachusetts,Suffolk,Boston,3/15/2009,29.916667,0.01825,6.104167,0.488042
Massachusetts,Suffolk,Boston,3/16/2009,21.181818,0.02825,2.377273,0.331783
Massachusetts,Suffolk,Boston,3/17/2009,20.090909,0.026,1.5125,0.292955
Massachusetts,Suffolk,Boston,3/18/2009,14.791667,0.036,2.108333,0.260042
Massachusetts,Suffolk,Boston,3/19/2009,21.590909,0.025208,2.013636,0.296696
Massachusetts,Suffolk,Boston,3/20/2009,15.875,0.025083,2.6625,0.28725
Massachusetts,Suffolk,Boston,3/21/2009,19,0.030333,3.8375,0.305125
Massachusetts,Suffolk,Boston,3/22/2009,14.363636,0.032625,2.872727,0.251619
Massachusetts,Suffolk,Boston,3/23/2009,11.875,0.033208,2.254167,0.208708
Massachusetts,Suffolk,Boston,3/24/2009,13.708333,0.032417,2.5625,0.235917
Massachusetts,Suffolk,Boston,3/25/2009,19.909091,0.027542,2.686364,0.299478
Massachusetts,Suffolk,Boston,3/26/2009,26.083333,0.026375,3.6625,0.399333
Massachusetts,Suffolk,Boston,3/27/2009,24.208333,0.023,1.845833,0.347208
Massachusetts,Suffolk,Boston,3/28/2009,14.454545,0.033292,1.665,0.268957
Massachusetts,Suffolk,Boston,3/29/2009,11.958333,0.032125,0.583333,0.249625
Massachusetts,Suffolk,Boston,3/30/2009,22.75,0.012458,2.0875,0.291783
Massachusetts,Suffolk,Boston,3/31/2009,15.052632,0.022391,1.819048,0.277905
Massachusetts,Suffolk,Boston,4/1/2009,24.545455,0.0285,2.329167,0.361833
Massachusetts,Suffolk,Boston,4/2/2009,24.095238,0.01125,2.5375,0.42687
Massachusetts,Suffolk,Boston,4/3/2009,24.958333,0.018042,1.226087,0.382417
Massachusetts,Suffolk,Boston,4/4/2009,9.291667,0.030583,0.9375,0.215958
Massachusetts,Suffolk,Boston,4/5/2009,10.863636,0.024292,1.104167,0.206409
Massachusetts,Suffolk,Boston,4/6/2009,27.058824,0.01675,2.091304,0.364
Massachusetts,Suffolk,Boston,4/7/2009,15.75,0.021,0.977273,0.289583
Massachusetts,Suffolk,Boston,4/8/2009,16.409091,0.029917,1.3375,0.246783
Massachusetts,Suffolk,Boston,4/9/2009,23.541667,0.029875,2.134783,0.273045
Massachusetts,Suffolk,Boston,4/10/2009,29.916667,0.036958,2.958333,0.336167
Massachusetts,Suffolk,Boston,4/11/2009,14.272727,0.031708,0.927273,0.260174
Massachusetts,Suffolk,Boston,4/12/2009,9.25,0.033167,1.2,0.176042
Massachusetts,Suffolk,Boston,4/13/2009,23.208333,0.022833,1.4375,0.229792
Massachusetts,Suffolk,Boston,4/14/2009,22.95,0.024292,2.9375,0.284565
Massachusetts,Suffolk,Boston,4/15/2009,22.208333,0.025875,3.265217,0.276875
Massachusetts,Suffolk,Boston,4/16/2009,20.875,0.031833,2.625,0.273292
Massachusetts,Suffolk,Boston,4/17/2009,25,0.033417,1.5375,0.269957
Massachusetts,Suffolk,Boston,4/18/2009,19.541667,0.032375,1.143478,0.25675
Massachusetts,Suffolk,Boston,4/19/2009,10.541667,0.035,0.941667,0.230783
Massachusetts,Suffolk,Boston,4/20/2009,11.863636,0.03825,0.245833,0.223348
Massachusetts,Suffolk,Boston,4/21/2009,24.291667,0.025125,1.452174,0.38287
Massachusetts,Suffolk,Boston,4/22/2009,18.125,0.03125,0.641667,0.266208
Massachusetts,Suffolk,Boston,4/23/2009,13.681818,0.028,0.5125,0.220261
Massachusetts,Suffolk,Boston,4/24/2009,20,0.035125,0.930435,0.280583
Massachusetts,Suffolk,Boston,4/25/2009,13.416667,0.0485,1.963636,0.297125
Massachusetts,Suffolk,Boston,4/26/2009,12.818182,0.039,0.733333,0.232261
Massachusetts,Suffolk,Boston,4/27/2009,21.75,0.030208,1.373913,0.298625
Massachusetts,Suffolk,Boston,4/28/2009,14.545455,0.047708,1.820833,0.241292
Massachusetts,Suffolk,Boston,4/29/2009,10.727273,0.037292,0.783333,0.219043
Massachusetts,Suffolk,Boston,4/30/2009,16.208333,0.038,3.721739,0.244091
Massachusetts,Suffolk,Boston,5/1/2009,11.291667,0.027542,1.0375,0.245292
Massachusetts,Suffolk,Boston,5/2/2009,16.045455,0.029042,0.408333,0.224043
Massachusetts,Suffolk,Boston,5/3/2009,15.208333,0.030375,1.095652,0.296739
Massachusetts,Suffolk,Boston,5/4/2009,19.791667,0.022,1.270833,0.33675
Massachusetts,Suffolk,Boston,5/5/2009,15.772727,0.033292,0.5625,0.224522
Massachusetts,Suffolk,Boston,5/6/2009,16.916667,0.02775,1.308696,0.268417
Massachusetts,Suffolk,Boston,5/7/2009,18.208333,0.018958,0.995833,0.352333
Massachusetts,Suffolk,Boston,5/8/2009,19.066667,0.033708,0.76,0.302333
Massachusetts,Suffolk,Boston,5/9/2009,11.791667,0.035208,1.266667,0.288375
Massachusetts,Suffolk,Boston,5/10/2009,8.041667,0.029208,0.354167,0.169
Massachusetts,Suffolk,Boston,5/11/2009,12.454545,0.021875,1.433333,0.272739
Massachusetts,Suffolk,Boston,5/12/2009,21.25,0.018583,1.96087,0.346545
Massachusetts,Suffolk,Boston,5/13/2009,17.541667,0.031917,1.035294,0.289667
Massachusetts,Suffolk,Boston,5/14/2009,11.727273,0.03425,0.686364,0.232565
Massachusetts,Suffolk,Boston,5/15/2009,13.5,0.032458,0.865217,0.273875
Massachusetts,Suffolk,Boston,5/16/2009,11.333333,0.028458,1.070833,0.255083
Massachusetts,Suffolk,Boston,5/17/2009,8.772727,0.0265,0.625,0.173727
Massachusetts,Suffolk,Boston,5/18/2009,14,0.023875,1.408696,0.244292
Massachusetts,Suffolk,Boston,5/19/2009,17.416667,0.032792,1.479167,0.258625
Massachusetts,Suffolk,Boston,5/20/2009,19.727273,0.045167,1.791667,0.283348
Massachusetts,Suffolk,Boston,5/21/2009,17.375,0.05125,1.852174,0.260042
Massachusetts,Suffolk,Boston,5/22/2009,22.666667,0.04625,2.404167,0.273375
Massachusetts,Suffolk,Boston,5/23/2009,7.545455,0.025708,0.868182,0.197522
Massachusetts,Suffolk,Boston,5/24/2009,10.458333,0.031208,0.730435,0.276958
Massachusetts,Suffolk,Boston,5/25/2009,8.666667,0.03875,2.6375,0.191042
Massachusetts,Suffolk,Boston,5/26/2009,7.9,0.02675,0.7125,0.199478
Massachusetts,Suffolk,Boston,5/27/2009,11.291667,0.024875,0.726087,0.213227
Massachusetts,Suffolk,Boston,5/28/2009,11.666667,0.025083,0.891667,0.213667
Massachusetts,Suffolk,Boston,5/29/2009,22.5,0.00725,1.666667,0.336348
Massachusetts,Suffolk,Boston,5/30/2009,18.666667,0.021833,1.16087,0.285792
Massachusetts,Suffolk,Boston,5/31/2009,12.041667,0.035208,1.083333,0.222652
Massachusetts,Suffolk,Boston,6/1/2009,13.954545,0.027458,1.016667,0.211391
Massachusetts,Suffolk,Boston,6/2/2009,19.941176,0.032708,1.745455,0.274167
Massachusetts,Suffolk,Boston,6/3/2009,15.764706,0.029333,1.172727,0.223125
Massachusetts,Suffolk,Boston,6/4/2009,14.954545,0.029708,1.145833,0.273217
Massachusetts,Suffolk,Boston,6/5/2009,16.333333,0.03025,1.195455,0.279417
Massachusetts,Suffolk,Boston,6/6/2009,9.041667,0.037,1.070833,0.226333
Massachusetts,Suffolk,Boston,6/7/2009,10.090909,0.032458,0.920833,0.204696
Massachusetts,Suffolk,Boston,6/8/2009,12.083333,0.028292,1.526316,0.212632
Massachusetts,Suffolk,Boston,6/9/2009,13.136364,0.023458,1.009091,0.208792
Massachusetts,Suffolk,Boston,6/10/2009,14.863636,0.018292,0.729167,0.208087
Massachusetts,Suffolk,Boston,6/11/2009,13.166667,0.017167,0.981818,0.210375
Massachusetts,Suffolk,Boston,6/12/2009,22.083333,0.008917,1.370833,0.475708
Massachusetts,Suffolk,Boston,6/13/2009,9.363636,0.021875,1.329167,0.251609
Massachusetts,Suffolk,Boston,6/14/2009,6.416667,0.028417,0.263636,0.183174
Massachusetts,Suffolk,Boston,6/15/2009,8.416667,0.024958,0.25,0.182542
Massachusetts,Suffolk,Boston,6/16/2009,10.454545,0.014875,0.541667,0.233174
Massachusetts,Suffolk,Boston,6/17/2009,14.458333,0.019417,1.109091,0.246625
Massachusetts,Suffolk,Boston,6/18/2009,14.166667,0.017583,0.495833,0.251292
Massachusetts,Suffolk,Boston,6/19/2009,15.954545,0.016083,0.779167,0.248652
Massachusetts,Suffolk,Boston,6/20/2009,13.75,0.022083,0.835,0.268667
Massachusetts,Suffolk,Boston,6/21/2009,6.041667,0.026833,0.470833,0.15125
Massachusetts,Suffolk,Boston,6/22/2009,8.409091,0.022083,0.4375,0.168565
Massachusetts,Suffolk,Boston,6/23/2009,11.136364,0.0165,0.754545,0.207909
Massachusetts,Suffolk,Boston,6/24/2009,15.333333,0.011375,0.675,0.243542
Massachusetts,Suffolk,Boston,6/25/2009,15.454545,0.019792,0.895833,0.276391
Massachusetts,Suffolk,Boston,6/26/2009,18.333333,0.026917,0.740909,0.31325
Massachusetts,Suffolk,Boston,6/27/2009,12.916667,0.03125,0.908333,0.2605
Massachusetts,Suffolk,Boston,6/28/2009,7.636364,0.02625,0.929167,0.197909
Massachusetts,Suffolk,Boston,6/29/2009,14.458333,0.025083,1.340909,0.311542
Massachusetts,Suffolk,Boston,6/30/2009,16.181818,0.036292,0.877273,0.269833
Massachusetts,Suffolk,Boston,7/1/2009,20.954545,0.021417,0.679167,0.298565
Massachusetts,Suffolk,Boston,7/2/2009,19.5,0.015438,0.757143,0.26225
Massachusetts,Suffolk,Boston,7/3/2009,12.863636,0.021833,0.627273,0.275083
Massachusetts,Suffolk,Boston,7/4/2009,8.166667,0.021083,0.5625,0.172826
Massachusetts,Suffolk,Boston,7/5/2009,10.625,0.016,0.691667,0.186208
Massachusetts,Suffolk,Boston,7/6/2009,14.590909,0.026333,1.089474,0.331174
Massachusetts,Suffolk,Boston,7/7/2009,16,0.018917,0.858333,0.296818
Massachusetts,Suffolk,Boston,7/8/2009,9.791667,0.018042,0.720833,0.190792
Massachusetts,Suffolk,Boston,7/9/2009,9.5,0.015292,0.895455,0.226174
Massachusetts,Suffolk,Boston,7/10/2009,15.208333,0.019708,1.391667,0.306667
Massachusetts,Suffolk,Boston,7/11/2009,8.583333,0.034375,0.783333,0.202083
Massachusetts,Suffolk,Boston,7/12/2009,9.409091,0.028542,0.618182,0.165318
Massachusetts,Suffolk,Boston,7/13/2009,16.208333,0.021875,0.966667,0.194917
Massachusetts,Suffolk,Boston,7/14/2009,16.833333,0.016917,1.079167,0.182542
Massachusetts,Suffolk,Boston,7/15/2009,16.227273,0.024083,1.004545,0.203565
Massachusetts,Suffolk,Boston,7/16/2009,13.166667,0.03825,1.204167,0.258
Massachusetts,Suffolk,Boston,7/17/2009,16.583333,0.035208,1.791667,0.277435
Massachusetts,Suffolk,Boston,7/18/2009,12.090909,0.030875,0.715,0.24375
Massachusetts,Suffolk,Boston,7/19/2009,9.458333,0.022625,0.791667,0.19775
Massachusetts,Suffolk,Boston,7/20/2009,17.041667,0.027208,1.895833,0.321087
Massachusetts,Suffolk,Boston,7/21/2009,16.75,0.024708,0.827273,0.235273
Massachusetts,Suffolk,Boston,7/22/2009,18.958333,0.015083,0.966667,0.300542
Massachusetts,Suffolk,Boston,7/23/2009,13.333333,0.015458,1.225,0.278913
Massachusetts,Suffolk,Boston,7/24/2009,8.636364,0.020833,0.904545,0.186542
Massachusetts,Suffolk,Boston,7/25/2009,10.166667,0.038583,0.895833,0.241542
Massachusetts,Suffolk,Boston,7/26/2009,5.083333,0.036917,0.6875,0.202818
Massachusetts,Suffolk,Boston,7/27/2009,9.5,0.033208,0.990909,0.21825
Massachusetts,Suffolk,Boston,7/28/2009,12.416667,0.036375,1.083333,0.252875
Massachusetts,Suffolk,Boston,7/29/2009,10.583333,0.031625,0.766667,0.237348
Massachusetts,Suffolk,Boston,7/30/2009,14.818182,0.022167,0.480952,0.215792
Massachusetts,Suffolk,Boston,7/31/2009,17.083333,0.019875,0.975,0.304917
Massachusetts,Suffolk,Boston,8/1/2009,12.041667,0.033458,0.341667,0.291348
Massachusetts,Suffolk,Boston,8/2/2009,7.090909,0.030292,0.45,0.235083
Massachusetts,Suffolk,Boston,8/3/2009,14.625,0.031292,0.385,0.272708
Massachusetts,Suffolk,Boston,8/4/2009,14,0.043348,0.916667,0.318957
Massachusetts,Suffolk,Boston,8/5/2009,17.8125,0.028,0.963636,0.240957
Massachusetts,Suffolk,Boston,8/6/2009,16.166667,0.023333,2.033333,0.254783
Massachusetts,Suffolk,Boston,8/7/2009,16.541667,0.017833,0.720833,0.154833
Massachusetts,Suffolk,Boston,8/8/2009,13.318182,0.022042,0.554545,0.192783
Massachusetts,Suffolk,Boston,8/9/2009,9.291667,0.031833,1.6125,0.213087
Massachusetts,Suffolk,Boston,8/10/2009,18.75,0.026958,0.629167,0.231208
Massachusetts,Suffolk,Boston,8/11/2009,16.727273,0.021083,0.757895,0.277043
Massachusetts,Suffolk,Boston,8/12/2009,13.833333,0.022667,0.713043,0.21425
Massachusetts,Suffolk,Boston,8/13/2009,15.791667,0.014792,0.525,0.218083
Massachusetts,Suffolk,Boston,8/14/2009,18.954545,0.0285,0.840909,0.354304
Massachusetts,Suffolk,Boston,8/15/2009,14.083333,0.037542,0.559091,0.295292
Massachusetts,Suffolk,Boston,8/16/2009,10.541667,0.047042,1,0.312625
Massachusetts,Suffolk,Boston,8/17/2009,20.272727,0.04075,1.309091,0.312905
Massachusetts,Suffolk,Boston,8/18/2009,15.954545,0.049333,1.378947,0.28875
Massachusetts,Suffolk,Boston,8/19/2009,16.583333,0.0355,0.7625,0.2275
Massachusetts,Suffolk,Boston,8/20/2009,22.7,0.025583,1.936364,0.30013
Massachusetts,Suffolk,Boston,8/25/2009,15,0.024958,1.0375,0.255333
Massachusetts,Suffolk,Boston,8/26/2009,18.26087,0.032458,1.259091,0.218304
Massachusetts,Suffolk,Boston,8/27/2009,16.166667,0.023917,0.69,0.213
Massachusetts,Suffolk,Boston,8/28/2009,16.416667,0.024458,1.938462,0.216875
Massachusetts,Suffolk,Boston,8/29/2009,10.652174,0.019625,0.535,0.187217
Massachusetts,Suffolk,Boston,8/30/2009,8.125,0.018667,0.7375,0.2305
Massachusetts,Suffolk,Boston,8/31/2009,12.75,0.015125,0.791667,0.185583
Massachusetts,Suffolk,Boston,9/1/2009,14.157895,0.0185,1.525,0.238958
Massachusetts,Suffolk,Boston,9/2/2009,16.25,0.021042,1.766667,0.278958
Massachusetts,Suffolk,Boston,9/3/2009,19.5,0.02375,1.025,0.286375
Massachusetts,Suffolk,Boston,9/4/2009,26.590909,0.018083,2.758333,0.487783
Massachusetts,Suffolk,Boston,9/5/2009,17.541667,0.02275,1.327273,0.331208
Massachusetts,Suffolk,Boston,9/6/2009,6.083333,0.013458,0.75,0.193696
Massachusetts,Suffolk,Boston,9/7/2009,10.727273,0.015458,1.3,0.301826
Massachusetts,Suffolk,Boston,9/8/2009,20.75,0.011958,1.927273,0.4632
Massachusetts,Suffolk,Boston,9/9/2009,13.708333,0.018583,1.063636,0.238625
Massachusetts,Suffolk,Boston,9/10/2009,11.090909,0.019708,1.116667,0.167696
Massachusetts,Suffolk,Boston,9/11/2009,12.666667,0.016333,0.390909,0.180208
Massachusetts,Suffolk,Boston,9/12/2009,11.041667,0.017583,0.218182,0.188583
Massachusetts,Suffolk,Boston,9/13/2009,8,0.01975,0.479167,0.159609
Massachusetts,Suffolk,Boston,9/14/2009,19.375,0.015333,0.786364,0.247583
Massachusetts,Suffolk,Boston,9/15/2009,15.428571,0.017125,0.645833,0.238708
Massachusetts,Suffolk,Boston,9/16/2009,12.227273,0.015708,0.683333,0.169478
Massachusetts,Suffolk,Boston,9/17/2009,15.608696,0.01075,0.831818,0.24425
Massachusetts,Suffolk,Boston,9/18/2009,16.916667,0.017125,0.754167,0.206083
Massachusetts,Suffolk,Boston,9/19/2009,12.818182,0.013958,0.8625,0.222522
Massachusetts,Suffolk,Boston,9/20/2009,15.041667,0.019833,0.795455,0.291478
Massachusetts,Suffolk,Boston,9/21/2009,26.5,0.01925,2.4875,0.368292
Massachusetts,Suffolk,Boston,9/22/2009,14.090909,0.023208,0.520833,0.219087
Massachusetts,Suffolk,Boston,9/23/2009,12.125,0.02475,0.622727,0.199917
Massachusetts,Suffolk,Boston,9/24/2009,16.625,0.018542,0.925,0.256458
Massachusetts,Suffolk,Boston,9/25/2009,13,0.012625,1.6875,0.174087
Massachusetts,Suffolk,Boston,9/26/2009,14.125,0.017667,1.285,0.230875
Massachusetts,Suffolk,Boston,9/27/2009,8.875,0.022542,0.5,0.187542
Massachusetts,Suffolk,Boston,9/28/2009,13.727273,0.029833,0.8875,0.216048
Massachusetts,Suffolk,Boston,9/29/2009,12.136364,0.019042,1.036364,0.205292
Massachusetts,Suffolk,Boston,9/30/2009,12.125,0.006667,1.1125,0.212583
Massachusetts,Suffolk,Boston,10/1/2009,15.681818,0.004563,1.133333,0.241043
Massachusetts,Suffolk,Boston,10/2/2009,16.416667,0.0125,1.25,0.2815
Massachusetts,Suffolk,Boston,10/3/2009,16.125,0.015042,0.604167,0.276042
Massachusetts,Suffolk,Boston,10/4/2009,17.909091,0.008875,0.995833,0.461818
Massachusetts,Suffolk,Boston,10/5/2009,16.714286,0.007958,1.131818,0.266
Massachusetts,Suffolk,Boston,10/6/2009,15.833333,0.007083,1.031818,0.263083
Massachusetts,Suffolk,Boston,10/7/2009,15.454545,0.01425,0.954167,0.212913
Massachusetts,Suffolk,Boston,10/8/2009,15.458333,0.008958,1.072727,0.226583
Massachusetts,Suffolk,Boston,10/9/2009,22.625,0.004125,1.808333,0.440125
Massachusetts,Suffolk,Boston,10/10/2009,12.136364,0.009917,0.963636,0.249913
Massachusetts,Suffolk,Boston,10/11/2009,12.583333,0.015625,1.090909,0.201833
Massachusetts,Suffolk,Boston,10/12/2009,14.375,0.0115,1.4,0.216333
Massachusetts,Suffolk,Boston,10/13/2009,14.666667,0.005542,1.658333,0.26813
Massachusetts,Suffolk,Boston,10/14/2009,16.583333,0.009542,1.713636,0.200182
Massachusetts,Suffolk,Boston,10/15/2009,18.416667,0.013708,2.583333,0.234167
Massachusetts,Suffolk,Boston,10/16/2009,12.909091,0.014083,1.225,0.190609
Massachusetts,Suffolk,Boston,10/17/2009,12.541667,0.018708,1.613636,0.197167
Massachusetts,Suffolk,Boston,10/18/2009,10.125,0.018917,0.758333,0.178087
Massachusetts,Suffolk,Boston,10/19/2009,20.636364,0.009542,2.616667,0.375739
Massachusetts,Suffolk,Boston,10/20/2009,30.782609,0.006875,3.795238,0.414739
Massachusetts,Suffolk,Boston,10/21/2009,28.875,0.006292,3.254167,0.397042
Massachusetts,Suffolk,Boston,10/22/2009,25.818182,0.012333,4.141667,0.482261
Massachusetts,Suffolk,Boston,10/23/2009,11.791667,0.017042,1.386364,0.196458
Massachusetts,Suffolk,Boston,10/24/2009,13.791667,0.017125,0.936364,0.276833
Massachusetts,Suffolk,Boston,10/25/2009,12.5,0.014667,0.995833,0.177174
Massachusetts,Suffolk,Boston,10/26/2009,22.708333,0.007042,1.914286,0.408273
Massachusetts,Suffolk,Boston,10/27/2009,21.52381,0.010583,1.61875,0.431625
Massachusetts,Suffolk,Boston,10/28/2009,14.863636,0.019042,0.629167,0.179043
Massachusetts,Suffolk,Boston,10/29/2009,19.083333,0.009042,1.163636,0.32275
Massachusetts,Suffolk,Boston,10/30/2009,25.958333,0.010667,2.633333,0.385083
Massachusetts,Suffolk,Boston,10/31/2009,10.136364,0.026417,0.504167,0.188
Massachusetts,Suffolk,Boston,11/1/2009,11.208333,0.012417,0.545455,0.194739
Massachusetts,Suffolk,Boston,11/2/2009,14.772727,0.010167,0.913636,0.221958
Massachusetts,Suffolk,Boston,11/3/2009,20,0.01025,2.233333,0.282913
Massachusetts,Suffolk,Boston,11/4/2009,19.875,0.005708,1.836364,0.326045
Massachusetts,Suffolk,Boston,11/5/2009,21.409091,0.005375,3.270833,0.337417
Massachusetts,Suffolk,Boston,11/6/2009,15.083333,0.009542,1.8875,0.216435
Massachusetts,Suffolk,Boston,11/7/2009,18.958333,0.009625,2.185,0.338958
Massachusetts,Suffolk,Boston,11/8/2009,21.545455,0.014167,3.354167,0.501417
Massachusetts,Suffolk,Boston,11/9/2009,26.958333,0.022625,3.6625,0.515609
Massachusetts,Suffolk,Boston,11/10/2009,24.380952,0.016208,2.722727,0.342182
Massachusetts,Suffolk,Boston,11/11/2009,12.863636,0.016125,1.5875,0.202708
Massachusetts,Suffolk,Boston,11/12/2009,16.541667,0.016083,1.1625,0.229261
Massachusetts,Suffolk,Boston,11/13/2009,13.833333,0.02125,0.645455,0.198
Massachusetts,Suffolk,Boston,11/14/2009,16.863636,0.01725,0.229167,0.237
Massachusetts,Suffolk,Boston,11/15/2009,18.375,0.005583,1.091667,0.388273
Massachusetts,Suffolk,Boston,11/16/2009,16.916667,0.015083,1.422727,0.226292
Massachusetts,Suffolk,Boston,11/17/2009,19.545455,0.010083,1.9625,0.343583
Massachusetts,Suffolk,Boston,11/18/2009,27.333333,0.003333,5.620833,0.633391
Massachusetts,Suffolk,Boston,11/19/2009,31.083333,0.001292,6.304545,0.667917
Massachusetts,Suffolk,Boston,11/20/2009,20.090909,0.014208,1.2,0.310958
Massachusetts,Suffolk,Boston,11/21/2009,20,0.009833,1.954545,0.310957
Massachusetts,Suffolk,Boston,11/22/2009,11.75,0.018208,1.468182,0.23175
Massachusetts,Suffolk,Boston,11/23/2009,16.090909,0.016875,0.704167,0.229435
Massachusetts,Suffolk,Boston,11/24/2009,15.47619,0.015583,0.941667,0.229091
Massachusetts,Suffolk,Boston,11/25/2009,17.5,0.00525,1.368182,0.31025
Massachusetts,Suffolk,Boston,11/26/2009,15.272727,0.006292,1.929167,0.312957
Massachusetts,Suffolk,Boston,11/27/2009,12.75,0.0125,1.183333,0.232542
Massachusetts,Suffolk,Boston,11/28/2009,11.625,0.017667,0.981818,0.192875
Massachusetts,Suffolk,Boston,11/29/2009,15.772727,0.014542,2.516667,0.317455
Massachusetts,Suffolk,Boston,11/30/2009,18.727273,0.01225,2.05,0.302042
